Campaign,Campaign Type,Networks,Budget,Budget type,Bid Strategy Type,Enhanced CPC,Final URL suffix,Campaign Status,Ad Group,Ad Group Type,Ad Group Status,Max CPC,Keyword,Criterion Type,ID,Location,Bid Modifier,Audience,Flexible Reach,Type,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Final URL,Status,Comment
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9210563,"Al Mizhar 1,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9210710,"Dubai South,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9210992,"Nad Al Sheba 4,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9211089,"Muhaisnah 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9211286,"Dubai Festival City,Dubai Festival City,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9212181,"Golf City,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9212312,"Hatta,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9213022,"Al Mamzar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9213058,"Falconcity of Wonders,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9213270,"Port Rashid,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9213423,"Ras Al Khor Industrial Area 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9213612,"Nad Al Sheba 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9213907,"Jumeirah 2,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9215461,"Umm Ramool,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9216103,"Warsan 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9216199,"DAMAC Hills,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9216363,"Warsan 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9216394,"Jabal Ali Third,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9216541,"National Industries Park,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9217137,"Al Warqa,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9219995,"Muhaisnah,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9220064,"Emirates Hills,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9220208,"Al Warqa 4,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9220406,"Al Khawaneej 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9220858,"Al Warqa 5,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9221300,"Al Mizhar 2,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9221618,"Oud Al Muteena,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9226611,"Wadi Alamardi,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9228758,"World Islands,Dubai,United Arab Emirates",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9231956,"Al Khawaneej,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9235391,"Al Barsha South,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9236941,"Madinat Hind 3,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9237786,"Madinat Hind 4,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9240479,"Madinat Dubai Al Melaheyah,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9251453,"Madinat Hind 1,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9252263,"Al Aweer,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9252580,"Saih Shuaib 2,Dubai,United Arab Emirates",-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9257579,"Al Mizhar,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9261212,"Mushraif,Dubai,United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9047099,"Sharjah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,1000011,"Ajman,Ajman,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,1000010,"Abu Dhabi,Abu Dhabi,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,1000012,"Al Ain,Abu Dhabi,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9047097,"Fujairah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9047098,"Ras Al Khaimah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9047100,"Emirate of Umm Al Quwain,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,9190712,"Kalba,Sharjah,United Arab Emirates",,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2586,Pakistan,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2356,India,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2608,Philippines,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2050,Bangladesh,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2360,Indonesia,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2818,Egypt,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2566,Nigeria,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,2704,Vietnam,,,,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,30%,Plumbing Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Direct match to core service intent
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,20%,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Homeowners investing in property upgrades
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,15%,Home Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Emergency-minded homeowners overlap
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,20%,Water Purifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Water system-focused homeowners
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,20%,Home Appliances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Water heaters are appliance purchases
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,25%,Plumbing Fixtures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Direct fixture repair/install intent
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,15%,Plumbing Fixture Hardware & Parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Parts buyers signal DIY-to-pro conversion
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,15%,Residential Properties (For Rent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Renters/landlords need urgent repairs
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,15%,Residential Properties (For Sale),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | New homeowners needing plumbing checks
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,15%,Home Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Leak claims correlate with insurance interest
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,10%,Pest Control Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Overlaps with sewage/drain problem homeowners
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,15%,Home & Garden Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | observation | Broad home-service intent audience
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,10%,Home Decor Enthusiasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | observation | Home-improvement minded audience
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,10%,Do-It-Yourselfers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | observation | Home maintenance-focused, upgrade to pro"
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Construction Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | Job seekers not service buyers
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Manufacturing Jobs,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | Job seekers not service buyers
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Business Education,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN_MARKET | Irrelevant education intent
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Bargain Hunters,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFFINITY | Attracts low-value price shoppers
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Value Shoppers,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AFFINITY | Price-focused, low conversion quality"
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Staffing & Recruitment Services,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | B2B recruitment intent, not homeowners"
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Real Estate,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Broad real estate browsers, low intent"
Core Plumbing & Emergency Services,,,,,,,,,,,,,,,,,,Architectural Services,,Campaign negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN_MARKET | Design-stage users, not repair buyers"
